,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
62,6162,7344 W Rascher Ave,1251.0,2.0,2.0,"Chicago, IL 60656","['09/09/2018', '08/22/2018', '06/22/2018', '06/06/2018', '06/18/2011', '05/23/2011', '01/23/2011', '05/27/2007', '03/31/2007', '02/22/2007', '01/08/2007', '01/08/2007', '10/05/2006', '07/26/2000']",1.0,"['Price change', 'Price change', 'Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Sold', 'Sold']","['2 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,251 Square Feet', 'Lot Size: 5096 sqft']",09/14/2018,5096.0,sqft,&lpar;Oriole Park&rpar;,"['Single-Family Home', '2 Beds', '2 Baths', 'Built in 1944', '121 days on Trulia', '5096 sqft lot size', '1,251 sqft', '$252/sqft', '461 views']",314999.0,"[['2000-07-26 00:00:00', 213000, 'Sold'], ['2006-10-05 00:00:00', 353000, 'Sold'], ['2007-01-08 00:00:00', 425000, 'Price change'], ['2007-01-08 00:00:00', 410000, 'Listed for sale'], ['2007-02-22 00:00:00', 425000, 'Posting removed'], ['2007-03-31 00:00:00', 399000, 'Listed for sale'], ['2007-05-27 00:00:00', 399000, 'Posting removed'], ['2011-01-23 00:00:00', 349900, 'Listed for sale'], ['2011-05-23 00:00:00', 325000, 'Price change'], ['2011-06-18 00:00:00', 325000, 'Posting removed'], ['2018-06-06 00:00:00', 329999, 'Listed for sale'], ['2018-06-22 00:00:00', 329999, 'Posting removed'], ['2018-08-22 00:00:00', 324999, 'Price change'], ['2018-09-09 00:00:00', 314999, 'Price change']]",252.0,"['$314,999', '$324,999', '$329,999', '$329,999', '$325,000', '$325,000', '$349,900', '$399,000', '$399,000', '$425,000', '$425,000', '$410,000', '$353,000', '$213,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,251 Square Feet', 'Lot Size: 5,096 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7344-w-rascher-ave-chicago-il-60656--2104665175,461.0,1944.0,60656.0,59179,67330.0,27613,6162,"['0.6 km', '19.6 km', '0.1 km']",['20.3 km'],"['8 mins', '33 mins', '1 min']",['41 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.97839070000001],[-87.8111206]
63,6163,5137 N Oak Park Ave,1255.0,2.0,4.0,"Chicago, IL 60656","['08/02/2018', '06/15/2018', '05/21/2018']",7.0,"['Posting removed', 'Price change', 'Listed for sale']","['4 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,255 Square Feet', 'Lot Size: 3720 sqft']",10/03/2018,3720.0,sqft,&lpar;Big Oaks&rpar;,"['Single-Family Home', '4 Beds', '2 Baths', 'Built in 1949', '137 days on Trulia', '3720 sqft lot size', '1,255 sqft', '$223/sqft', '1031 views']",279900.0,"[['2018-05-21 00:00:00', 305000, 'Listed for sale'], ['2018-06-15 00:00:00', 289900, 'Price change'], ['2018-08-02 00:00:00', 289900, 'Posting removed']]",223.0,"['$289,900', '$289,900', '$305,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,255 Square Feet', 'Lot Size: 3,720 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5137-n-oak-park-ave-chicago-il-60656--2104660540,1031.0,1949.0,60656.0,59179,67330.0,27613,6163,"['1.5 km', '19.6 km', '0.1 km']",['21.1 km'],"['19 mins', '33 mins', '1 min']",['52 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9748932],[-87.7963164]
64,6164,5123 N Neenah Ave,1248.0,1.0,2.0,"Chicago, IL 60656",,5.0,,"['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,248 Square Feet', 'Lot Size: 4774 sqft']",07/15/2018,4774.0,sqft,&lpar;Big Oaks&rpar;,"['Single-Family Home', '2 Beds', '1 Bath', 'Built in 1946', '345 days on Trulia', '4774 sqft lot size', '1,248 sqft', '$176/sqft', '11 views']",219628.0,,176.0,,"['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,248 Square Feet', 'Lot Size: 4,774 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5123-n-neenah-ave-chicago-il-60656--2104660423,11.0,1946.0,60656.0,59179,67330.0,27613,6164,"['0.4 km', '1.7 km', '35 m', '19.6 km', '0.1 km']",['21.9 km'],"['6 mins', '5 mins', '1 min', '33 mins', '1 min']",['47 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Higgins', 'Blue Line']",[41.9745056],[-87.7902671]
65,6165,5472 N New England Ave,1600.0,2.0,3.0,"Chicago, IL 60656","['08/21/2018', '08/10/2018', '07/23/2018', '06/11/2018']",6.0,"['Price change', 'Pending to active status', 'Pending', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,600 Square Feet', 'Lot Size: 3598 sqft']",10/04/2018,3598.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1951', '116 days on Trulia', '3598 sqft lot size', '1,600 sqft', '$178/sqft', '561 views']",284900.0,"[['2018-06-11 00:00:00', 289900, 'Listed for sale'], ['2018-07-23 00:00:00', 289900, 'Pending'], ['2018-08-10 00:00:00', 289900, 'Pending to active status'], ['2018-08-21 00:00:00', 289800, 'Price change']]",178.0,"['$289,800', '$289,900', '$289,900', '$289,900']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,440 Square Feet', 'Lot Size: 3,600 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5472-n-new-england-ave-chicago-il-60656--2104663302,561.0,1951.0,60656.0,59179,67330.0,27613,6165,"['1.0 km', '19.6 km', '0.1 km']",['20.6 km'],"['13 mins', '33 mins', '1 min']",['46 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9807989],[-87.7988239]
66,6166,5030 N Ottawa Ave,4001.0,6.0,9.0,"Chicago, IL 60656","['05/24/2018', '01/13/2006', '04/28/2003']",4.0,"['Listed for sale', 'Sold', 'Sold']","['9 Bedrooms', '6 Bathrooms', 'Single-Family Home', '4,001 Square Feet', 'Lot Size: 6934 sqft']",10/05/2018,6934.0,sqft,,"['Single-Family Home', '9 Beds', '6 Baths', 'Built in 2008', '134 days on Trulia', '6934 sqft lot size', '4,001 sqft', '$375/sqft', '611 views']",1500000.0,"[['2003-04-28 00:00:00', 257000, 'Sold'], ['2006-01-13 00:00:00', 380000, 'Sold'], ['2018-05-24 00:00:00', 1500000, 'Listed for sale']]",375.0,"['$1,500,000', '$380,000', '$257,000']","['6 Bedrooms', '5 Bathrooms', 'Single-Family Home', '4,001 Square Feet', 'Lot Size: 6,936 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5030-n-ottawa-ave-chicago-il-60656--2104659844,611.0,2008.0,60656.0,59179,67330.0,27613,6166,"['1.9 km', '19.6 km', '0.1 km']",['21.6 km'],"['24 mins', '33 mins', '1 min']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.97158710000001],[-87.8185405]
67,6167,8465 W Brodman Ave,1673.0,3.0,3.0,"Chicago, IL 60656","['09/04/2018', '07/18/2018', '07/06/2018', '07/06/2018', '06/05/2018']",2.0,"['Price change', 'Price change', 'Price change', 'Posting removed', 'Listed for sale']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,673 Square Feet', 'Lot Size: 6211 sqft']",09/05/2018,6211.0,sqft,&lpar;Schorsch Forest View&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 1977', '122 days on Trulia', '6211 sqft lot size', '1,673 sqft', '$266/sqft', '624 views']",444900.0,"[['2018-06-05 00:00:00', 479000, 'Listed for sale'], ['2018-07-06 00:00:00', 459000, 'Price change'], ['2018-07-06 00:00:00', 479000, 'Posting removed'], ['2018-07-18 00:00:00', 449000, 'Price change'], ['2018-09-04 00:00:00', 444900, 'Price change']]",266.0,"['$444,900', '$449,000', '$459,000', '$479,000', '$479,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,673 Square Feet', 'Lot Size: 6,210 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/8465-w-brodman-ave-chicago-il-60656--2104666722,624.0,1977.0,60656.0,59179,67330.0,27613,6167,"['0.4 km', '2.5 km', '6 m', '22.1 km', '0.1 km']",['25.1 km'],"['5 mins', '6 mins', '1 min', '37 mins', '1 min']",['53 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Cumberland - 5th Avenue', 'Blue Line']",[41.9598336],[-87.8392876]
68,6168,4815 N Rutherford Ave,1400.0,2.0,3.0,"Chicago, IL 60656","['09/20/2018', '09/11/2018', '08/14/2018', '08/07/2018', '06/26/2018', '05/24/2018', '05/03/2018']",5.0,"['Price change', 'Price change', 'Price change', 'Posting removed', 'Price change', 'Price change', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,400 Square Feet', 'Lot Size: 4512 sqft']",09/20/2018,4512.0,sqft,&lpar;Big Oaks&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1963', '155 days on Trulia', '4512 sqft lot size', '1,400 sqft', '$239/sqft', '315 views']",334900.0,"[['2018-05-03 00:00:00', 389000, 'Listed for sale'], ['2018-05-24 00:00:00', 369000, 'Price change'], ['2018-06-26 00:00:00', 349900, 'Price change'], ['2018-08-07 00:00:00', 349900, 'Posting removed'], ['2018-08-14 00:00:00', 345000, 'Price change'], ['2018-09-11 00:00:00', 339000, 'Price change'], ['2018-09-20 00:00:00', 334900, 'Price change']]",239.0,"['$334,900', '$339,000', '$345,000', '$349,900', '$349,900', '$369,000', '$389,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,400 Square Feet', 'Lot Size: 4,513 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4815-n-rutherford-ave-chicago-il-60656--2104658808,315.0,1963.0,60656.0,59179,67330.0,27613,6168,"['1.3 km', '1.3 km', '35 m', '19.6 km', '0.1 km']",['22.2 km'],"['16 mins', '4 mins', '1 min', '33 mins', '1 min']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Higgins', 'Blue Line']",[41.9688727],[-87.7952232]
69,6169,5525 N Neenah Ave,1976.0,5.0,3.0,"Chicago, IL 60656","['04/27/2018', '11/22/2005', '02/23/2005']",9.0,"['Posting removed', 'Sold', 'Sold']","['3 Bedrooms', '2.5 Bathrooms', 'Single-Family Home', '1,976 Square Feet', 'Lot Size: 3720 sqft']",04/27/2018,3720.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '3 Beds', '2.5 Baths', 'Built in 2007', '389 days on Trulia', '3720 sqft lot size', '1,976 sqft', '$201/sqft', '181 views']",396878.0,"[['2005-02-23 00:00:00', 231000, 'Sold'], ['2005-11-22 00:00:00', 526500, 'Sold'], ['2018-04-27 00:00:00', 332038, 'Posting removed']]",201.0,"['$332,038', '$526,500', '$231,000']","['3 Bedrooms', '2.5 Bathrooms', 'Single-Family Home', '1,976 Square Feet', 'Lot Size: 3,720 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5525-n-neenah-ave-chicago-il-60656--2104663689,181.0,2007.0,60656.0,59179,67330.0,27613,6169,"['1.6 km', '19.6 km', '0.1 km']",['21.3 km'],"['22 mins', '33 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9818546],[-87.7901346]
70,6170,5431 N Redwood Dr,2400.0,4.0,6.0,"Chicago, IL 60656","['07/12/2018', '06/05/2018', '12/06/2004', '10/21/1994']",2.0,"['Price change', 'Listed for sale', 'Sold', 'Sold']","['6 Bedrooms', '4 Bathrooms', 'Single-Family Home', '2,400 Square Feet']",09/25/2018,,,&lpar;O'Hare&rpar;,"['Single-Family Home', '6 Beds', '4 Baths', 'Built in 1956', '122 days on Trulia', '2,400 sqft', '$241/sqft', '446 views']",579000.0,"[['1994-10-21 00:00:00', 259000, 'Sold'], ['2004-12-06 00:00:00', 540000, 'Sold'], ['2018-06-05 00:00:00', 619000, 'Listed for sale'], ['2018-07-12 00:00:00', 599999, 'Price change']]",241.0,"['$599,999', '$619,000', '$540,000', '$259,000']","['4 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,826 Square Feet', 'Lot Size: 8,449 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5431-n-redwood-dr-chicago-il-60656--2104662895,446.0,1956.0,60656.0,59179,67330.0,27613,6170,"['2.4 km', '22.1 km', '0.1 km']",['24.6 km'],"['31 mins', '37 mins', '1 min']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9789518],[-87.82805940000001]
71,6171,5248 N Olcott Ave,2293.0,4.0,4.0,"Chicago, IL 60656","['07/18/2018', '06/15/2018', '11/22/2016']",2.0,"['Price change', 'Listed for sale', 'Sold']","['4 Bedrooms', '4 Bathrooms', 'Single-Family Home', '2,293 Square Feet', 'Lot Size: 4826 sqft']",07/18/2018,4826.0,sqft,&lpar;Oriole Park&rpar;,"['Single-Family Home', '4 Beds', '4 Baths', 'Built in 1942', '112 days on Trulia', '4826 sqft lot size', '2,293 sqft', '$283/sqft', '1241 views']",649999.0,"[['2016-11-22 00:00:00', 145000, 'Sold'], ['2018-06-15 00:00:00', 672000, 'Listed for sale'], ['2018-07-18 00:00:00', 649999, 'Price change']]",283.0,"['$649,999', '$672,000', '$145,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,174 Square Feet', 'Lot Size: 4,826 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5248-n-olcott-ave-chicago-il-60656--2104661415,1241.0,1942.0,60656.0,59179,67330.0,27613,6171,"['1.2 km', '19.6 km', '0.1 km']",['20.8 km'],"['14 mins', '33 mins', '1 min']",['47 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9757866],[-87.8144856]
72,6172,6917 W Balmoral Ave,2500.0,3.0,3.0,"Chicago, IL 60656","['08/15/2018', '07/30/2018', '06/26/2018', '05/22/2018', '01/08/2018', '10/13/2017', '08/31/2017', '08/21/2017']",6.0,"['Price change', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Listed for sale']","['3 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,500 Square Feet']",10/02/2018,,,&lpar;Union Ridge&rpar;,"['Single-Family Home', '3 Beds', '3 Baths', 'Built in 2017', '136 days on Trulia', '2,500 sqft', '$220/sqft', '385 views']",549000.0,"[['2017-08-21 00:00:00', 649900, 'Listed for sale'], ['2017-08-31 00:00:00', 634900, 'Price change'], ['2017-10-13 00:00:00', 599900, 'Price change'], ['2018-01-08 00:00:00', 599900, 'Posting removed'], ['2018-05-22 00:00:00', 599900, 'Listed for sale'], ['2018-06-26 00:00:00', 589900, 'Price change'], ['2018-07-30 00:00:00', 589900, 'Posting removed'], ['2018-08-15 00:00:00', 569900, 'Price change']]",220.0,"['$569,900', '$589,900', '$589,900', '$599,900', '$599,900', '$599,900', '$634,900', '$649,900']","['5 Bedrooms', '1 Bathroom', 'Single-Family Home', '925 Square Feet', 'Lot Size: 2,500 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6917-w-balmoral-ave-chicago-il-60656--2104664380,385.0,2017.0,60656.0,59179,67330.0,27613,6172,"['0.8 km', '19.6 km', '0.1 km']",['20.5 km'],"['11 mins', '33 mins', '1 min']",['44 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9786513],[-87.8004071]
73,6173,5244 N Nashville Ave,2800.0,4.0,4.0,"Chicago, IL 60656","['09/11/2018', '08/03/2018', '06/14/2018', '05/31/2018', '03/30/2017', '03/18/2017', '03/11/2017', '02/02/2017', '12/24/2016', '11/30/2016', '10/28/2016', '09/16/2016', '08/14/2016', '07/05/2016', '06/27/2016', '06/23/2016', '06/10/2016', '09/30/2014', '09/06/2014', '11/15/2008', '09/06/2008', '07/12/2008', '05/09/2007']",7.0,"['Pending', 'Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Posting removed', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Sold']","['4 Bedrooms', '4 Bathrooms', 'Single-Family Home', '2,800 Square Feet', 'Lot Size: 3876 sqft']",08/03/2018,3876.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '4 Beds', '4 Baths', 'Built in 2008', '127 days on Trulia', '3876 sqft lot size', '2,800 sqft', '$189/sqft', '450 views']",529000.0,"[['2007-05-09 00:00:00', 260000, 'Sold'], ['2008-07-12 00:00:00', 599900, 'Listed for sale'], ['2008-09-06 00:00:00', 2900, 'Price change'], ['2008-11-15 00:00:00', 2900, 'Posting removed'], ['2014-09-06 00:00:00', 549900, 'Listed for sale'], ['2014-09-30 00:00:00', 549900, 'Posting removed'], ['2016-06-10 00:00:00', 599900, 'Listed for sale'], ['2016-06-23 00:00:00', 579900, 'Price change'], ['2016-06-27 00:00:00', 549900, 'Price change'], ['2016-07-05 00:00:00', 579900, 'Price change'], ['2016-08-14 00:00:00', 559000, 'Price change'], ['2016-09-16 00:00:00', 549900, 'Price change'], ['2016-10-28 00:00:00', 549900, 'Posting removed'], ['2016-11-30 00:00:00', 549900, 'Posting removed'], ['2016-12-24 00:00:00', 549900, 'Posting removed'], ['2017-02-02 00:00:00', 549900, 'Listed for sale'], ['2017-03-11 00:00:00', 539900, 'Price change'], ['2017-03-18 00:00:00', 539900, 'Posting removed'], ['2017-03-30 00:00:00', 539900, 'Posting removed'], ['2018-05-31 00:00:00', 539000, 'Listed for sale'], ['2018-06-14 00:00:00', 534000, 'Price change'], ['2018-08-03 00:00:00', 529000, 'Price change'], ['2018-09-11 00:00:00', 529000, 'Pending']]",189.0,"['$529,000', '$529,000', '$534,000', '$539,000', '$539,900', '$539,900', '$539,900', '$549,900', '$549,900', '$549,900', '$549,900', '$549,900', '$559,000', '$579,900', '$549,900', '$579,900', '$599,900', '$549,900', '$549,900', '$2,900', '$2,900', '$599,900', '$260,000']","['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,750 Square Feet', 'Lot Size: 3,879 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5244-n-nashville-ave-chicago-il-60656--871704,450.0,2008.0,60656.0,59179,67330.0,27613,6173,"['1.5 km', '19.6 km', '0.1 km']",['21.2 km'],"['20 mins', '33 mins', '1 min']",['53 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9769702],[-87.79151999999999]
74,6174,7822 W Berwyn Ave,1725.0,3.0,4.0,"Chicago, IL 60656","['05/01/2018', '04/17/2018', '08/31/2017', '07/09/2017', '07/06/2017', '06/01/2017', '04/28/2017', '04/07/2017', '03/02/2017', '02/11/2017', '09/19/2016', '06/17/2016', '05/09/2016', '03/13/2002']",2.0,"['Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold']","['4 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,725 Square Feet', 'Lot Size: 4878 sqft']",08/27/2018,4878.0,sqft,&lpar;Oriole Park&rpar;,"['Single-Family Home', '4 Beds', '3 Baths', 'Built in 1946', '172 days on Trulia', '4878 sqft lot size', '1,725 sqft', '$249/sqft', '488 views']",429900.0,"[['2002-03-13 00:00:00', 200500, 'Sold'], ['2016-05-09 00:00:00', 439000, 'Listed for sale'], ['2016-06-17 00:00:00', 449000, 'Price change'], ['2016-09-19 00:00:00', 439000, 'Price change'], ['2017-02-11 00:00:00', 428500, 'Price change'], ['2017-03-02 00:00:00', 424500, 'Price change'], ['2017-04-07 00:00:00', 424500, 'Posting removed'], ['2017-04-28 00:00:00', 434500, 'Price change'], ['2017-06-01 00:00:00', 429900, 'Price change'], ['2017-07-06 00:00:00', 429900, 'Posting removed'], ['2017-07-09 00:00:00', 412000, 'Listed for sale'], ['2017-08-31 00:00:00', 412000, 'Posting removed'], ['2018-04-17 00:00:00', 436000, 'Listed for sale'], ['2018-05-01 00:00:00', 429900, 'Price change']]",249.0,"['$429,900', '$436,000', '$412,000', '$412,000', '$429,900', '$429,900', '$434,500', '$424,500', '$424,500', '$428,500', '$439,000', '$449,000', '$439,000', '$200,500']","['3 Bedrooms', '2.5 Bathrooms', 'Single-Family Home', '1,725 Square Feet', 'Lot Size: 4,880 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7822-w-berwyn-ave-chicago-il-60656--1003245,488.0,1946.0,60656.0,59179,67330.0,27613,6174,"['1.8 km', '19.6 km', '0.1 km']",['21.4 km'],"['22 mins', '33 mins', '1 min']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9759983],[-87.8227874]
75,6175,7835 W Berwyn Ave,1000.0,2.0,2.0,"Chicago, IL 60656",,,,"['2 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,000 Square Feet', 'Lot Size: 5000 sqft']",10/04/2018,5000.0,sqft,&lpar;Oriole Park&rpar;,"['Single-Family Home', '2 Beds', '2 Baths', 'Built in 1942', '1 day on Trulia', '5000 sqft lot size', '1,000 sqft', '$325/sqft', '8 views']",325000.0,,325.0,,"['2 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,754 Square Feet', 'Lot Size: 5,002 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/7835-w-berwyn-ave-chicago-il-60656--2104665835,8.0,1942.0,60656.0,59179,67330.0,27613,6175,"['1.8 km', '19.6 km', '0.1 km']",['21.5 km'],"['23 mins', '33 mins', '1 min']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9759154],[-87.8232993]
76,6176,8734 W Summerdale Ave #2N,950.0,1.0,2.0,"Chicago, IL 60656",,4.0,,"['2 Bedrooms', '1 Bathroom', 'Condo', '950 Square Feet']",09/03/2018,,,&lpar;O'Hare&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 1978', '34 days on Trulia', '950 sqft', '$142/sqft', '173 views', '$210/monthly HOA']",135000.0,,142.0,,,,https://www.trulia.com/p/il/chicago/8734-w-summerdale-ave-2n-chicago-il-60656--2104667744,173.0,1978.0,60656.0,59179,67330.0,27613,6176,"['4.2 km', '22.1 km', '0.1 km']",['26.4 km'],"['53 mins', '37 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9760244],[-87.8453981]
77,6177,5431 N Oconto Ave,1170.0,2.0,2.0,"Chicago, IL 60656",,8.0,,"['2 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,170 Square Feet', 'Lot Size: 5005 sqft']",09/27/2018,5005.0,sqft,&lpar;Oriole Park&rpar;,"['Single-Family Home', '2 Beds', '2 Baths', 'Built in 1952', '8 days on Trulia', '5005 sqft lot size', '1,170 sqft', '$297/sqft', '35 views']",348000.0,,297.0,,"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,168 Square Feet', 'Lot Size: 5,007 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5431-n-oconto-ave-chicago-il-60656--2104662891,35.0,1952.0,60656.0,59179,67330.0,27613,6177,"['0.5 km', '19.6 km', '0.1 km']",['20.1 km'],"['6 mins', '33 mins', '1 min']",['39 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.979211],[-87.8088944]
